Timestamp,Freq,Drive_Amp,Channel,X,Y,Z
2849.299147,40,0.0568,4,-0.023,1.046,0.015
2849.299323,40,0.0568,0,-0.013,-0.014,1.054
2849.300079,40,0.0568,2,-0.016,0.025,0.876
2849.300308,40,0.0568,4,-0.008,0.767,0.008
2849.300484,40,0.0568,0,-0.005,-0.017,0.763
2849.301235,40,0.0568,2,-0.023,0.028,0.6
2849.30147,40,0.0568,4,-0.0,0.503,0.006
2849.301645,40,0.0568,0,-0.003,-0.023,0.499
2849.302391,40,0.0568,2,-0.027,0.033,0.361
2849.302631,40,0.0568,4,0.003,0.279,0.005
2849.302807,40,0.0568,0,0.002,-0.026,0.279
2849.303547,40,0.0568,2,-0.027,0.034,0.17
2849.303792,40,0.0568,4,0.007,0.117,0.006
2849.303968,40,0.0568,0,-0.003,-0.026,0.109
2849.304703,40,0.0568,2,-0.026,0.036,0.054
2849.304953,40,0.0568,4,0.011,0.025,0.003
2849.30513,40,0.0568,0,-0.0,-0.021,0.021
2849.305859,40,0.0568,2,-0.02,0.028,0.017
2849.306115,40,0.0568,4,0.013,0.013,0.001
2849.306291,40,0.0568,0,-0.012,-0.016,0.013
2849.307014,40,0.0568,2,-0.009,0.017,0.058
2849.307276,40,0.0568,4,0.008,0.079,0.006
2849.307453,40,0.0568,0,-0.019,-0.005,0.089
2849.30817,40,0.0568,2,-0.003,0.01,0.178
2849.308437,40,0.0568,4,-0.004,0.222,0.01
2849.308614,40,0.0568,0,-0.026,0.002,0.244
2849.309326,40,0.0568,2,0.004,0.004,0.371
2849.309598,40,0.0568,4,-0.011,0.432,0.01
2849.309776,40,0.0568,0,-0.035,0.01,0.455
2849.310482,40,0.0568,2,0.011,-0.006,0.623
2849.31076,40,0.0568,4,-0.015,0.682,0.012
2849.310938,40,0.0568,0,-0.037,0.018,0.715
2849.311638,40,0.0568,2,0.019,-0.014,0.9
2849.311921,40,0.0568,4,-0.024,0.962,0.02
2849.312099,40,0.0568,0,-0.051,0.024,1.004
2849.312793,40,0.0568,2,0.033,-0.021,1.188
2849.313083,40,0.0568,4,-0.039,1.247,0.025
2849.313261,40,0.0568,0,-0.057,0.036,1.283
2849.313949,40,0.0568,2,0.035,-0.029,1.464
2849.314244,40,0.0568,4,-0.05,1.503,0.033
2849.314422,40,0.0568,0,-0.061,0.043,1.546
2849.315105,40,0.0568,2,0.039,-0.028,1.697
2849.315406,40,0.0568,4,-0.056,1.717,0.034
2849.315584,40,0.0568,0,-0.061,0.037,1.76
2849.316261,40,0.0568,2,0.036,-0.031,1.882
2849.316567,40,0.0568,4,-0.058,1.872,0.033
2849.316745,40,0.0568,0,-0.058,0.036,1.909
2849.317416,40,0.0568,2,0.035,-0.029,1.984
2849.317728,40,0.0568,4,-0.061,1.947,0.039
2849.317907,40,0.0568,0,-0.059,0.033,1.982
2849.318572,40,0.0568,2,0.032,-0.023,2.006
2849.31889,40,0.0568,4,-0.061,1.939,0.039
2849.319068,40,0.0568,0,-0.051,0.03,1.971
2849.319729,40,0.0568,2,0.024,-0.018,1.945
2849.320051,40,0.0568,4,-0.055,1.845,0.039
2849.320229,40,0.0568,0,-0.044,0.019,1.874
2849.320884,40,0.0568,2,0.016,-0.007,1.805
2849.321212,40,0.0568,4,-0.044,1.684,0.035
2849.32139,40,0.0568,0,-0.037,0.005,1.702
2849.322039,40,0.0568,2,0.011,0.009,1.599
2849.322373,40,0.0568,4,-0.04,1.467,0.031
2849.322551,40,0.0568,0,-0.03,-0.008,1.474
2849.323195,40,0.0568,2,0.001,0.022,1.338
2849.323534,40,0.0568,4,-0.032,1.199,0.034
2849.323712,40,0.0568,0,-0.019,-0.019,1.21
2849.324351,40,0.0568,2,-0.002,0.029,1.058
2849.324696,40,0.0568,4,-0.02,0.918,0.028
2849.324874,40,0.0568,0,-0.012,-0.026,0.924
2849.325507,40,0.0568,2,-0.012,0.034,0.775
2849.325857,40,0.0568,4,-0.002,0.644,0.022
2849.326035,40,0.0568,0,-0.007,-0.029,0.647
2849.326663,40,0.0568,2,-0.021,0.04,0.511
2849.327018,40,0.0568,4,0.009,0.398,0.018
2849.327196,40,0.0568,0,-0.005,-0.033,0.397
2849.327819,40,0.0568,2,-0.025,0.045,0.287
2849.328179,40,0.0568,4,0.008,0.206,0.017
2849.328358,40,0.0568,0,0.003,-0.036,0.201
2849.328975,40,0.0568,2,-0.027,0.042,0.129
2849.329341,40,0.0568,4,0.016,0.076,0.014
2849.329519,40,0.0568,0,0.002,-0.03,0.073
2849.330131,40,0.0568,2,-0.026,0.04,0.043
2849.330502,40,0.0568,4,0.019,0.021,0.01
2849.330681,40,0.0568,0,-0.004,-0.02,0.026
2849.331287,40,0.0568,2,-0.024,0.025,0.035
2849.331663,40,0.0568,4,0.023,0.054,0.009
2849.331842,40,0.0568,0,-0.01,-0.011,0.055
2849.332443,40,0.0568,2,-0.019,0.018,0.115
2849.332824,40,0.0568,4,0.021,0.157,0.014
2849.333003,40,0.0568,0,-0.019,0.002,0.167
2849.333599,40,0.0568,2,-0.017,0.009,0.271
2849.333985,40,0.0568,4,0.011,0.336,0.015
2849.334165,40,0.0568,0,-0.026,0.008,0.348
2849.334754,40,0.0568,2,-0.004,-0.002,0.481
2849.335146,40,0.0568,4,0.005,0.564,0.014
2849.335326,40,0.0568,0,-0.033,0.021,0.592
2849.33591,40,0.0568,2,0.006,-0.016,0.748
2849.336307,40,0.0568,4,0.003,0.835,0.022
2849.336487,40,0.0568,0,-0.041,0.032,0.866
2849.337066,40,0.0568,2,0.014,-0.026,1.027
2849.337469,40,0.0568,4,-0.006,1.12,0.025
2849.337648,40,0.0568,0,-0.053,0.037,1.154
2849.338222,40,0.0568,2,0.029,-0.034,1.316
2849.33863,40,0.0568,4,-0.018,1.393,0.023
2849.338809,40,0.0568,0,-0.057,0.041,1.433
2849.339378,40,0.0568,2,0.035,-0.035,1.573
2849.339791,40,0.0568,4,-0.032,1.633,0.031
2849.339971,40,0.0568,0,-0.062,0.044,1.672
2849.340533,40,0.0568,2,0.038,-0.034,1.791
2849.340952,40,0.0568,4,-0.03,1.819,0.026
2849.341132,40,0.0568,0,-0.062,0.04,1.86
2849.341689,40,0.0568,2,0.039,-0.033,1.948
2849.342113,40,0.0568,4,-0.029,1.936,0.03
2849.342293,40,0.0568,0,-0.062,0.035,1.975
2849.342845,40,0.0568,2,0.042,-0.027,2.02
2849.343275,40,0.0568,4,-0.032,1.975,0.03
2849.343454,40,0.0568,0,-0.06,0.033,2.007
2849.344001,40,0.0568,2,0.041,-0.017,2.013
2849.344436,40,0.0568,4,-0.031,1.925,0.029
2849.344616,40,0.0568,0,-0.057,0.023,1.958
2849.345156,40,0.0568,2,0.036,-0.01,1.921
2849.345597,40,0.0568,4,-0.023,1.8,0.026
2849.345777,40,0.0568,0,-0.048,0.013,1.827
2849.346312,40,0.0568,2,0.03,0.001,1.753
2849.346758,40,0.0568,4,-0.01,1.607,0.026
2849.346938,40,0.0568,0,-0.04,0.0,1.626
2849.347467,40,0.0568,2,0.017,0.012,1.526
2849.347919,40,0.0568,4,0.003,1.364,0.019
2849.348099,40,0.0568,0,-0.031,-0.012,1.376
2849.348622,40,0.0568,2,0.006,0.024,1.259
2849.34908,40,0.0568,4,0.009,1.091,0.016
2849.349261,40,0.0568,0,-0.022,-0.023,1.094
2849.349778,40,0.0568,2,-0.002,0.031,0.972
2849.350241,40,0.0568,4,0.019,0.811,0.013
2849.350422,40,0.0568,0,-0.015,-0.026,0.81
2849.350934,40,0.0568,2,-0.011,0.035,0.697
2849.351403,40,0.0568,4,0.033,0.546,0.008
2849.351583,40,0.0568,0,-0.006,-0.028,0.543
2849.352089,40,0.0568,2,-0.026,0.043,0.447
2849.352564,40,0.0568,4,0.051,0.33,0.002
2849.352744,40,0.0568,0,0.0,-0.036,0.32
2849.353245,40,0.0568,2,-0.034,0.042,0.25
2849.353725,40,0.0568,4,0.051,0.162,-0.003
2849.353906,40,0.0568,0,0.007,-0.031,0.156
2849.3544,40,0.0568,2,-0.036,0.036,0.112
2849.354887,40,0.0568,4,0.049,0.066,-0.004
2849.355067,40,0.0568,0,0.006,-0.024,0.062
2849.355556,40,0.0568,2,-0.039,0.032,0.056
2849.356048,40,0.0568,4,0.049,0.055,-0.007
2849.356228,40,0.0568,0,0.005,-0.015,0.051
2849.356712,40,0.0568,2,-0.033,0.023,0.083
2849.357209,40,0.0568,4,0.057,0.119,-0.007
2849.357389,40,0.0568,0,-0.004,-0.005,0.123
2849.357869,40,0.0568,2,-0.026,0.012,0.19
2849.35837,40,0.0568,4,0.052,0.26,-0.006
2849.358551,40,0.0568,0,-0.01,0.002,0.273
2849.359025,40,0.0568,2,-0.018,0.005,0.362
2849.359531,40,0.0568,4,0.042,0.466,-0.003
2849.359712,40,0.0568,0,-0.017,0.015,0.487
2849.360181,40,0.0568,2,-0.003,-0.002,0.604
2849.360692,40,0.0568,4,0.031,0.716,0.003
2849.360873,40,0.0568,0,-0.028,0.022,0.744
2849.361336,40,0.0568,2,0.012,-0.018,0.872
2849.361853,40,0.0568,4,0.025,0.996,0.006
2849.362034,40,0.0568,0,-0.042,0.029,1.028
2849.362493,40,0.0568,2,0.021,-0.022,1.163
2849.363014,40,0.0568,4,0.017,1.276,0.006
2849.363196,40,0.0568,0,-0.053,0.035,1.319
2849.363648,40,0.0568,2,0.033,-0.032,1.437
2849.364176,40,0.0568,4,0.007,1.535,0.012
2849.364357,40,0.0568,0,-0.062,0.039,1.576
2849.364804,40,0.0568,2,0.041,-0.031,1.682
2849.365336,40,0.0568,4,-0.005,1.751,0.017
2849.365518,40,0.0568,0,-0.066,0.039,1.797
2849.36596,40,0.0568,2,0.047,-0.028,1.877
2849.366498,40,0.0568,4,-0.014,1.909,0.019
2849.366679,40,0.0568,0,-0.069,0.041,1.944
2849.367116,40,0.0568,2,0.054,-0.028,2.004
2849.367659,40,0.0568,4,-0.015,1.988,0.019
2849.36784,40,0.0568,0,-0.069,0.034,2.018
2849.368272,40,0.0568,2,0.051,-0.026,2.042
2849.36882,40,0.0568,4,-0.012,1.983,0.021
2849.369002,40,0.0568,0,-0.07,0.03,2.012
2849.369428,40,0.0568,2,0.048,-0.022,2.004
2849.369981,40,0.0568,4,-0.008,1.893,0.018
2849.370163,40,0.0568,0,-0.063,0.02,1.918
2849.370583,40,0.0568,2,0.043,-0.011,1.878
2849.371142,40,0.0568,4,-0.008,1.734,0.018
2849.371324,40,0.0568,0,-0.054,0.008,1.752
2849.371739,40,0.0568,2,0.033,-0.001,1.69
2849.372304,40,0.0568,4,0.005,1.511,0.016
2849.372486,40,0.0568,0,-0.048,0.0,1.521
2849.372895,40,0.0568,2,0.021,0.012,1.445
2849.373465,40,0.0568,4,0.018,1.25,0.011
2849.373647,40,0.0568,0,-0.037,-0.006,1.258
2849.374051,40,0.0568,2,0.006,0.025,1.166
2849.374626,40,0.0568,4,0.024,0.97,0.011
2849.374808,40,0.0568,0,-0.024,-0.019,0.971
2849.375207,40,0.0568,2,-0.006,0.03,0.88
2849.375788,40,0.0568,4,0.031,0.697,0.004
2849.375969,40,0.0568,0,-0.018,-0.022,0.692
2849.376363,40,0.0568,2,-0.017,0.035,0.609
2849.376949,40,0.0568,4,0.042,0.452,0.003
2849.37713,40,0.0568,0,-0.005,-0.029,0.443
2849.377519,40,0.0568,2,-0.027,0.042,0.378
2849.37811,40,0.0568,4,0.05,0.255,-0.002
2849.378291,40,0.0568,0,0.002,-0.031,0.246
2849.378674,40,0.0568,2,-0.033,0.042,0.204
2849.379271,40,0.0568,4,0.052,0.119,-0.007
2849.379452,40,0.0568,0,0.008,-0.024,0.114
2849.379831,40,0.0568,2,-0.036,0.036,0.094
2849.380432,40,0.0568,4,0.046,0.063,-0.006
2849.380613,40,0.0568,0,0.014,-0.023,0.061
2849.380987,40,0.0568,2,-0.041,0.029,0.066
2849.381594,40,0.0568,4,0.046,0.084,-0.004
2849.381774,40,0.0568,0,0.006,-0.017,0.087
2849.382142,40,0.0568,2,-0.035,0.023,0.124
2849.382755,40,0.0568,4,0.043,0.189,-0.001
2849.382935,40,0.0568,0,0.002,-0.008,0.199
2849.383298,40,0.0568,2,-0.031,0.017,0.255
2849.383916,40,0.0568,4,0.039,0.361,0.001
2849.384096,40,0.0568,0,-0.004,0.003,0.377
2849.384454,40,0.0568,2,-0.016,0.008,0.455
2849.385077,40,0.0568,4,0.03,0.59,0.004
2849.385257,40,0.0568,0,-0.015,0.012,0.612
2849.38561,40,0.0568,2,-0.005,-0.003,0.707
2849.386238,40,0.0568,4,0.013,0.856,0.01
2849.386419,40,0.0568,0,-0.027,0.021,0.883
2849.386767,40,0.0568,2,0.001,-0.015,0.987
2849.387399,40,0.0568,4,0.005,1.136,0.016
